invoiceTypeId,invoiceItemSeqId,invoiceDate,invoiceId,partyDetails,partyId,itemDescription,productId,quantity,Unit,price,amount
SALES_INVOICE,9,2019-07-17 00:00:000,HRD/19-20/303,Patanjali Bio Research MH,CP0003,Patanjali Bio Potash 1 LTR,PB0017,100,BOX,2400,240000
SALES_INVOICE,1,2019-07-17 00:00:000,HRD/19-20/304,PBRI HR,CP0119,Patanjali Jaivik Khad 40 Kg,PB0002,150,Pcs.,480,72000
SALES_INVOICE,2,2019-07-17 00:00:000,HRD/19-20/304,PBRI HR,CP0119,Patanjali Jaivik PROM 40 Kg,PB0914,355,Pcs.,640,227200
SALES_INVOICE,3,2019-07-17 00:00:000,HRD/19-20/304,PBRI HR,CP0119,Patanjali Poshak 05 Kg,PB0004,800,Pcs.,300,240000
SALES_INVOICE,1,2019-07-17 00:00:000,HRD/19-20/305,PBRI Pvt. Ltd  BIHAR,CP0121,Patanjali Jaivik PROM 40 Kg,PB0914,490,Pcs.,640,313600
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,30 Ml Eye Drop Bottle Complete Set,PB0694,2500,Pcs.,2.15,5375
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ammonium Acetate,PB0637,1010.36,Kgs.,109,110129.24
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ammonium Fluoride NH4F,PB0639,22.979,Kgs.,250,5744.75
SALES_INVOICE,4,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ammonium Molybdate,PB0640,48.888,Kgs.,1950,95331.6
SALES_INVOICE,5,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ascorbic Acid LR Grade,PB0643,175.504,Kgs.,640,112322.56
SALES_INVOICE,6,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Bag for Soil Test Kit (with print),PB0703,5625,Pcs.,186.56,1049400
SALES_INVOICE,7,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Assami (Dharti Ka Doctor),PB1358,10000,Pcs.,6.1,61000
SALES_INVOICE,8,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Bangla (Dharti Ka Doctor),PB1359,9400,Pcs.,6.1,57340
SALES_INVOICE,9,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet English (Dharti Ka Doctor),PB1360,10000,Pcs.,6.1,61000
SALES_INVOICE,10,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet English (Jaivik Krishi),PB1361,10000,Pcs.,20.5,205000
SALES_INVOICE,11,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Gujrati (Dharti Ka Doctor),PB1362,19900,Pcs.,6.1,121390
SALES_INVOICE,12,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Hindi (Dharti Ka Doctor),PB1363,56876,Pcs.,6.1,346943.6
SALES_INVOICE,13,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Hindi (Jaivik Krishi),PB1364,59744,Pcs.,20.5,1224752
SALES_INVOICE,14,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Hindi (Jaivik Pustika),PB1365,15000,Pcs.,17.47,262050
SALES_INVOICE,15,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Kannad (Dharti Ka Doctor),PB1366,9800,Pcs.,6.1,59780
SALES_INVOICE,16,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Kannad (Jaivik Krishi),PB1367,10000,Pcs.,20.5,205000
SALES_INVOICE,17,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Malyalam (Dharti Ka Doctor),PB1368,9700,Pcs.,6.1,59170
SALES_INVOICE,18,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Malyalam (Jaivik Krishi),PB1369,10000,Pcs.,20.5,205000
SALES_INVOICE,19,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Marathi (Dharti Ka Doctor),PB1370,19600,Pcs.,6.1,119560
SALES_INVOICE,20,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Marathi (Jaivik Krishi),PB1371,19824,Pcs.,20.5,406392
SALES_INVOICE,21,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Nepali (Dharti Ka Doctor),PB1372,9900,Pcs.,6.1,60390
SALES_INVOICE,22,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Oriya (Dharti Ka Doctor),PB1373,9900,Pcs.,6.1,60390
SALES_INVOICE,23,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Punjabi (Dharti Ka Doctor),PB1374,19700,Pcs.,6.1,120170
SALES_INVOICE,24,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Tamil (Dharti Ka Doctor),PB1375,9600,Pcs.,6.1,58560
SALES_INVOICE,25,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Tamil (Jaivik Krishi),PB1376,10000,Pcs.,20.5,205000
SALES_INVOICE,26,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Telugu (Dharti Ka Doctor),PB1377,9500,Pcs.,6.1,57950
SALES_INVOICE,27,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Booklet Urdu (Dharti Ka Doctor),PB1378,5000,Pcs.,6.1,30500
SALES_INVOICE,28,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Bromo Thymol Blue AR,PB0648,195.605,Gms.,18.8,3677.37
SALES_INVOICE,29,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,DI-Sodium Hydrogen Ortho-Phosphate Dihyd,PB1276,218.155,Kgs.,120,26178.6
SALES_INVOICE,30,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Dropper 3 Ml,PB0686,29552,Pcs.,0.6,17731.2
SALES_INVOICE,31,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Empty Bottle 1 Liter,PB0050,7000,Pcs.,14,98000
SALES_INVOICE,32,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Empty CV Box for SITA KIT with Plate,PB1303,1104,Pcs.,46.18,50982.72
SALES_INVOICE,33,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ethanol,PB0649,580.597,Ltr.,220,127731.34
SALES_INVOICE,34,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Ethylene Diamine Tetraacetic Acid (EDTA),PB0737,855582,Gms.,0.22,188228.04
SALES_INVOICE,35,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Filter Paper 11 cm Routine Quality,PB1424,2000,Packet,15.5,31000
SALES_INVOICE,36,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Filter Paper 12.5 Cm Routine Quality,PB0695,4500,BOX,30.67,138015
SALES_INVOICE,37,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Filter Paper 9.0 Cm Routine Quality,PB1267,23073.42,BOX,17.63,406784.39
SALES_INVOICE,38,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Funnels Plastic 50 mm,PB0685,49989,Pcs.,2.23,111475.47
SALES_INVOICE,39,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Glove Latex Examination,PB0684,3876,Pair,2.6,10077.6
SALES_INVOICE,40,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,HCl Commercial,PB0215,26.326,Ltr.,53.2,1400.54
SALES_INVOICE,41,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel DW,PB1447,17464,Pcs.,0.6,10478.4
SALES_INVOICE,42,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel nitro 1,PB1448,17464,Pcs.,0.6,10478.4
SALES_INVOICE,43,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel nitro 2,PB1449,17464,Pcs.,0.6,10478.4
SALES_INVOICE,44,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel organic A,PB1450,17464,Pcs.,0.6,10478.4
SALES_INVOICE,45,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel organic B,PB1451,17464,Pcs.,0.6,10478.4
SALES_INVOICE,46,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel pH,PB1452,25328,Pcs.,0.6,15196.8
SALES_INVOICE,47,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel phos 1,PB1453,17464,Pcs.,0.6,10478.4
SALES_INVOICE,48,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel phos 2,PB1454,19132,Pcs.,0.6,11479.2
SALES_INVOICE,49,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel phos 3,PB1455,23660,Pcs.,0.6,14196
SALES_INVOICE,50,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel potash 1,PB1456,17464,Pcs.,0.6,10478.4
SALES_INVOICE,51,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Lebel potash 2,PB1457,25328,Pcs.,0.6,15196.8
SALES_INVOICE,52,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Measuring Cylinder 10 Ml,PB1266,13876,Pcs.,6,83256
SALES_INVOICE,53,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Measuring Cylinder 25 Ml,PB0687,936,Pcs.,11.5,10764
SALES_INVOICE,54,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Measuring Spatula 2 Gm,PB0701,17876,Pcs.,1,17876
SALES_INVOICE,55,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Methyl Red,PB0646,217.651,Gms.,3.6,783.54
SALES_INVOICE,56,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Mrida Pareekshan Report Book (PBRI),PB1122,2270,Pcs.,38.51,87417.7
SALES_INVOICE,57,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Nessler Reagant,PB0651,1066.28,Ltr.,490,522477.2
SALES_INVOICE,58,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,PBRI Product Booklet/Brochure,PB0155,8188,Pcs.,20.5,167854
SALES_INVOICE,59,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Pet Balm Jar 10gm With Cap,PB0683,18798,Pcs.,2.48,46619.04
SALES_INVOICE,60,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,pH Bottle 30ml,PB1269,17752,Pcs.,2,35504
SALES_INVOICE,61,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Phenolpthalin Ind. (Powder),PB1141,41.21,Gms.,2.13,87.78
SALES_INVOICE,62,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Potassium An Mony Tartarate,PB0641,0.365,Kgs.,1310.99,478.51
SALES_INVOICE,63,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Potassium Chloride (KCL),PB0525,1799.53,Kgs.,70,125967.1
SALES_INVOICE,64,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Reagant Bottle 200ml (T.G) With Cap,PB1271,14226,Pcs.,4.15,59037.9
SALES_INVOICE,65,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Reagant Bottle 250ml (T.G) With Cap,PB0680,13878,Pcs.,6.72,93260.16
SALES_INVOICE,66,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Reagant Bottle 500ml (T.G) With Cap,PB1272,41808,Pcs.,10,418080
SALES_INVOICE,67,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Reagant Tube (Pet 30 Ml),PB1268,29752,Pcs.,1.9,56528.8
SALES_INVOICE,68,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Sieve,PB0690,16496,Pcs.,5.85,96501.6
SALES_INVOICE,69,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Sita Kit Booklet/Brochure,PB0739,2500,Pcs.,0,0
SALES_INVOICE,70,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Sodium Cobal Nitrite,PB0638,185.504,Kgs.,2800,519411.2
SALES_INVOICE,71,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Sodium Hydroxide NaOH,PB0652,85.698,Kgs.,70,5998.86
SALES_INVOICE,72,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Soil Mixture Bottle,PB1273,80000,Pcs.,4.7,376000
SALES_INVOICE,73,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Spatula,PB0688,687,Pcs.,4.5,3091.5
SALES_INVOICE,74,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Sulphuric Acid,PB0642,188.148,Ltr.,62,11665.18
SALES_INVOICE,75,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Tape Roll PBRI Printed,PB0095,0.38,Pcs.,0,0
SALES_INVOICE,76,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Test Tube 7 Ml,PB0689,116208,Pcs.,1.54,178960.32
SALES_INVOICE,77,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Test Tube Stand,PB1231,14028,Pcs.,14,196392
SALES_INVOICE,78,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Tetrasodium Pyrophosphate,PB0152,1055.47,Kgs.,145,153043.15
SALES_INVOICE,79,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Thymol Blue,PB0645,221.938,Gms.,12.4,2752.03
SALES_INVOICE,80,2019-07-18 00:00:000,HRD/19-20/306,PBRI SOIL SOLUTION PVT. LTD.,CP0127,Water,PB0130,284261.32,Ltr.,0,0
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/307,Cash,CP0055,Patanjali PSB 1 LTR,PB0001,1,BOX,2280,2280
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/307,Cash,CP0055,Patanjali Bio Potash 1 LTR,PB0017,1,BOX,2400,2400
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/308,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Bio NPK 1 LTR,PB0104,50,BOX,1827,91350
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/308,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Fluorescens 1 Kg,PB0021,300,BOX,1113.72,334116
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/308,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Fluorescens 1 Kg,PB0021,540,BOX,1113.72,601408.8
SALES_INVOICE,4,2019-07-18 00:00:000,HRD/19-20/308,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Tricho 1 Kg,PB0019,240,BOX,1113.72,267292.8
SALES_INVOICE,5,2019-07-18 00:00:000,HRD/19-20/308,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Neem Gold 1Ltr,PB0006,52,BOX,4125,214500
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/309,PBRI Pvt. Ltd. UP,CP0124,Patanjali Tricho 1 Kg,PB0019,53,BOX,1113.72,59027.16
SALES_INVOICE,1,2019-05-13 00:00:000,HRD/19-20/31,Cash,CP0055,Patanjali Jaivik PROM 40 Kg,PB0914,1,Pcs.,640,640
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Bio NPK 1 LTR,PB0104,55,BOX,1827,100485
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Fluorescens 1 Kg,PB0021,300,BOX,1113.72,334116
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Nemakill 1 Kg,PB0022,50,BOX,1012.56,50628
SALES_INVOICE,4,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Suraksha 1 Kg,PB0020,50,BOX,1113.72,55686
SALES_INVOICE,5,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Tricho 1 Kg,PB0019,800,BOX,1113.72,890976
SALES_INVOICE,6,2019-07-18 00:00:000,HRD/19-20/310,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Bio Zinc 1 Ltr,PB1484,40,BOX,1827,73080
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/311,Patanjali Bio Research Institute WB,CP0114,Patanjali Jaivik Khad 40 Kg,PB0002,200,Pcs.,480,96000
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/311,Patanjali Bio Research Institute WB,CP0114,Patanjali Jaivik PROM 40 Kg,PB0914,155,Pcs.,640,99200
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/311,Patanjali Bio Research Institute WB,CP0114,Patanjali Poshak 05 Kg,PB0004,1000,Pcs.,300,300000
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/312,Patanjali Bio Research Institute WB,CP0114,Patanjali Jaivik PROM 40 Kg,PB0914,490,Pcs.,640,313600
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/313,Cash,CP0055,Patanjali Jaivik PROM 40 Kg,PB0914,2,Pcs.,640,1280
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/314,Cash,CP0055,Patanjali Jaivik PROM 40 Kg,PB0914,1,Pcs.,640,640
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/315,PBRI HR,CP0119,Patanjali Jaivik Khad 40 Kg,PB0002,150,Pcs.,480,72000
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/315,PBRI HR,CP0119,Patanjali Jaivik PROM 40 Kg,PB0914,355,Pcs.,640,227200
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/315,PBRI HR,CP0119,Patanjali Poshak 05 Kg,PB0004,800,Pcs.,300,240000
SALES_INVOICE,1,2019-07-18 00:00:000,HRD/19-20/316,PBRI Pvt. Ltd  BIHAR,CP0121,Patanjali Jaivik Khad 40 Kg,PB0002,200,Pcs.,480,96000
SALES_INVOICE,2,2019-07-18 00:00:000,HRD/19-20/316,PBRI Pvt. Ltd  BIHAR,CP0121,Patanjali Jaivik PROM 40 Kg,PB0914,155,Pcs.,640,99200
SALES_INVOICE,3,2019-07-18 00:00:000,HRD/19-20/316,PBRI Pvt. Ltd  BIHAR,CP0121,Patanjali Poshak 05 Kg,PB0004,1000,Pcs.,300,300000
SALES_INVOICE,1,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali PSB 1 LTR,PB0001,2,BOX,2280,4560
SALES_INVOICE,2,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Bio Potash 1 LTR,PB0017,2,BOX,2400,4800
SALES_INVOICE,3,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Tricho 1 Kg,PB0019,2,BOX,1113.72,2227.44
SALES_INVOICE,4,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Suraksha 1 Kg,PB0020,2,BOX,1113.72,2227.44
SALES_INVOICE,5,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Fluorescens 1 Kg,PB0021,2,BOX,1113.72,2227.44
SALES_INVOICE,6,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Nemakill 1 Kg,PB0022,2,BOX,1012.56,2025.12
SALES_INVOICE,7,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Jaivik PROM 40 Kg,PB0914,10,Pcs.,640,6400
SALES_INVOICE,8,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Jaivik Khad 40 Kg,PB0002,6,Pcs.,480,2880
SALES_INVOICE,9,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Neem Gold 1Ltr,PB0006,2,BOX,4125,8250
SALES_INVOICE,10,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Jaivik PROM 10 Kg.,PB1337,10,Bag,170,1700
SALES_INVOICE,11,2019-07-19 00:00:000,HRD/19-20/317,"Kherumal Agyaram, Rohru Shimla HP",CP0094,Patanjali Bio NPK 1 LTR,PB0104,2,BOX,1827,3654
SALES_INVOICE,1,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Bio NPK 1 LTR,PB0104,170,BOX,1827,310590
SALES_INVOICE,2,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Bio Potash 1 LTR,PB0017,50,BOX,2400,120000
SALES_INVOICE,3,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Fluorescens 1 Kg,PB0021,500,BOX,1113.72,556860
SALES_INVOICE,4,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Tricho 1 Kg,PB0019,100,BOX,1113.72,111372
SALES_INVOICE,5,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Jaivik PROM 40 Kg,PB0914,260,Pcs.,640,166400
SALES_INVOICE,6,2019-07-19 00:00:000,HRD/19-20/318,PBRI Pvt. Ltd. Punjab Branch,CP0061,Patanjali Poshak 05 Kg,PB0004,300,Pcs.,300,90000
SALES_INVOICE,1,2019-07-22 00:00:000,HRD/19-20/319,Cash,CP0055,Patanjali Jaivik Khad 40 Kg,PB0002,2,Pcs.,480,960
SALES_INVOICE,1,2019-05-13 00:00:000,HRD/19-20/32,"Lachhman Dass Naresh Kumar, Dabwali",CP0098,Patanjali Jaivik PROM 40 Kg,PB0914,100,Pcs.,640,64000
SALES_INVOICE,1,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Tricho 1 Kg,PB0019,1.5,Pcs.,92.81,139.22
SALES_INVOICE,2,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Fluorescens 1 Kg,PB0021,1.5,Pcs.,92.81,139.22
SALES_INVOICE,3,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali PSB 1 LTR,PB0001,1,Pcs.,190,190
SALES_INVOICE,4,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Bio Potash 1 LTR,PB0017,1,Pcs.,190,190
SALES_INVOICE,5,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Patanjali Nemakill 1 Kg,PB0022,0.5,Pcs.,84.38,42.19
SALES_INVOICE,6,2019-07-23 00:00:000,HRD/19-20/320,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Beauveria Culture Broth,PB0535,0.5,Ltr.,104.76,52.38
SALES_INVOICE,1,2019-07-24 00:00:000,HRD/19-20/321,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
SALES_INVOICE,1,2019-07-24 00:00:000,HRD/19-20/322,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
SALES_INVOICE,1,2019-07-24 00:00:000,HRD/19-20/323,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
SALES_INVOICE,1,2019-07-24 00:00:000,HRD/19-20/324,PATANJALI FARMER SAMRIDHI PROGRAMME,CP0052,Soil Test Kit (50 Set )-Dharti Ka Doctor,PB1100,1,Pcs.,2117.8,2117.8
